Referencia;Name;T Día natural;Valor neto pedidos;Cantidad en unidades (pedidos)
7596;ESTANTERÍA 4 LEJAS BLANCO MDF;06.10.2018;33,4;1
7596;ESTANTERÍA 4 LEJAS BLANCO MDF;20.10.2018;37,11;1
7596;ESTANTERÍA 4 LEJAS BLANCO MDF;24.10.2018;37,11;1
7596;ESTANTERÍA 4 LEJAS BLANCO MDF;06.11.2018;37,11;1
7596;ESTANTERÍA 4 LEJAS BLANCO MDF;20.11.2018;33,39;1
7596;ESTANTERÍA 4 LEJAS BLANCO MDF;05.01.2019;37,11;1
7596;ESTANTERÍA 4 LEJAS BLANCO MDF;25.02.2019;74,21;2
7598;ESTANTERÍA 3 LEJAS BLANCO MDF;12.09.2017;32,98;1
7598;ESTANTERÍA 3 LEJAS BLANCO MDF;30.11.2017;32,98;1
7598;ESTANTERÍA 3 LEJAS BLANCO MDF;04.12.2017;65,96;2
7598;ESTANTERÍA 3 LEJAS BLANCO MDF;28.12.2017;32,98;1
7598;ESTANTERÍA 3 LEJAS BLANCO MDF;29.12.2017;32,98;1
7598;ESTANTERÍA 3 LEJAS BLANCO MDF;01.01.2018;32,98;1
7598;ESTANTERÍA 3 LEJAS BLANCO MDF;11.01.2018;26,36;1
7598;ESTANTERÍA 3 LEJAS BLANCO MDF;08.05.2018;32,98;1
7598;ESTANTERÍA 3 LEJAS BLANCO MDF;27.10.2018;32,99;1
7598;ESTANTERÍA 3 LEJAS BLANCO MDF;16.12.2018;32,98;1
7598;ESTANTERÍA 3 LEJAS BLANCO MDF;07.02.2019;59,34;2
7601;ESTANTERÍA 3 LEJAS BLANCO MDF;02.09.2017;24,55;1
7601;ESTANTERÍA 3 LEJAS BLANCO MDF;21.10.2017;24,51;1
7601;ESTANTERÍA 3 LEJAS BLANCO MDF;23.10.2017;28,85;1
7601;ESTANTERÍA 3 LEJAS BLANCO MDF;30.11.2017;28,84;1
7601;ESTANTERÍA 3 LEJAS BLANCO MDF;06.04.2018;28,84;1
7601;ESTANTERÍA 3 LEJAS BLANCO MDF;08.08.2018;25,95;1
7601;ESTANTERÍA 3 LEJAS BLANCO MDF;11.08.2018;25,95;1
7601;ESTANTERÍA 3 LEJAS BLANCO MDF;19.08.2018;25,95;1
7601;ESTANTERÍA 3 LEJAS BLANCO MDF;14.01.2019;25,95;1
7601;ESTANTERÍA 3 LEJAS BLANCO MDF;08.02.2019;28,84;1
7602;ESTANTERÍA 3 LEJAS BLANCO MDF;14.12.2017;40,41;1
7602;ESTANTERÍA 3 LEJAS BLANCO MDF;16.01.2018;32,31;1
7602;ESTANTERÍA 3 LEJAS BLANCO MDF;26.03.2018;80,83;2
7602;ESTANTERÍA 3 LEJAS BLANCO MDF;02.04.2018;40,41;1
7602;ESTANTERÍA 3 LEJAS BLANCO MDF;03.08.2018;36,36;1
7602;ESTANTERÍA 3 LEJAS BLANCO MDF;05.08.2018;36,36;1
7602;ESTANTERÍA 3 LEJAS BLANCO MDF;20.11.2018;40,41;1
7602;ESTANTERÍA 3 LEJAS BLANCO MDF;25.11.2018;36,36;1
7602;ESTANTERÍA 3 LEJAS BLANCO MDF;15.01.2019;34,55;1
7776;TOPE PUERTA GALLINA TELA-ARENA ROJO;15.03.2018;12,31;1
7776;TOPE PUERTA GALLINA TELA-ARENA ROJO;17.06.2018;12,31;1
10014;S/10 VASO 330CC PS NOCHE-DÍA ESP. MOJITO;15.12.2017;0;2
10014;S/10 VASO 330CC PS NOCHE-DÍA ESP. MOJITO;17.12.2017;0;2
10014;S/10 VASO 330CC PS NOCHE-DÍA ESP. MOJITO;19.12.2017;0;2
10014;S/10 VASO 330CC PS NOCHE-DÍA ESP. MOJITO;20.12.2017;0;2
10014;S/10 VASO 330CC PS NOCHE-DÍA ESP. MOJITO;26.12.2017;0;2
10014;S/10 VASO 330CC PS NOCHE-DÍA ESP. MOJITO;29.12.2017;0;4
10014;S/10 VASO 330CC PS NOCHE-DÍA ESP. MOJITO;15.12.2018;0;3
10014;S/10 VASO 330CC PS NOCHE-DÍA ESP. MOJITO;20.12.2018;0;2
10014;S/10 VASO 330CC PS NOCHE-DÍA ESP. MOJITO;02.01.2019;0;2
10036;S/5 PLATO CUADRADO LLANO ORO;04.11.2017;0;4
10036;S/5 PLATO CUADRADO LLANO ORO;10.11.2017;0;4
10036;S/5 PLATO CUADRADO LLANO ORO;15.11.2017;0;4
10036;S/5 PLATO CUADRADO LLANO ORO;20.11.2017;0;4
10036;S/5 PLATO CUADRADO LLANO ORO;23.11.2017;0;4
10036;S/5 PLATO CUADRADO LLANO ORO;08.12.2017;0;4
10036;S/5 PLATO CUADRADO LLANO ORO;09.12.2017;0;4
10036;S/5 PLATO CUADRADO LLANO ORO;14.12.2017;0;8
10036;S/5 PLATO CUADRADO LLANO ORO;15.12.2017;0;3
10036;S/5 PLATO CUADRADO LLANO ORO;17.12.2017;0;6
10036;S/5 PLATO CUADRADO LLANO ORO;18.12.2017;0;6
10036;S/5 PLATO CUADRADO LLANO ORO;19.12.2017;0;7
10036;S/5 PLATO CUADRADO LLANO ORO;20.12.2017;0;3
10036;S/5 PLATO CUADRADO LLANO ORO;21.12.2017;0;4
10036;S/5 PLATO CUADRADO LLANO ORO;27.12.2017;0;4
10036;S/5 PLATO CUADRADO LLANO ORO;15.10.2018;0;16
10036;S/5 PLATO CUADRADO LLANO ORO;13.11.2018;0;6
10036;S/5 PLATO CUADRADO LLANO ORO;26.11.2018;0;3
10036;S/5 PLATO CUADRADO LLANO ORO;29.11.2018;0;3
10036;S/5 PLATO CUADRADO LLANO ORO;05.12.2018;0;6
10036;S/5 PLATO CUADRADO LLANO ORO;06.12.2018;0;3
10036;S/5 PLATO CUADRADO LLANO ORO;11.12.2018;0;4
10036;S/5 PLATO CUADRADO LLANO ORO;12.12.2018;0;11
10036;S/5 PLATO CUADRADO LLANO ORO;14.12.2018;0;4
10036;S/5 PLATO CUADRADO LLANO ORO;15.12.2018;0;8
10036;S/5 PLATO CUADRADO LLANO ORO;16.12.2018;0;6
10036;S/5 PLATO CUADRADO LLANO ORO;17.12.2018;0;7
10036;S/5 PLATO CUADRADO LLANO ORO;18.12.2018;0;4
10036;S/5 PLATO CUADRADO LLANO ORO;19.12.2018;0;4
10036;S/5 PLATO CUADRADO LLANO ORO;20.12.2018;0;7
10036;S/5 PLATO CUADRADO LLANO ORO;25.12.2018;0;4
10036;S/5 PLATO CUADRADO LLANO ORO;27.12.2018;0;4
10036;S/5 PLATO CUADRADO LLANO ORO;02.01.2019;0;4
10040;S/3 PLATO CUADRADO LLANO ORO;14.10.2017;0;8
10040;S/3 PLATO CUADRADO LLANO ORO;31.10.2017;0;6
10040;S/3 PLATO CUADRADO LLANO ORO;05.11.2017;0;14
10040;S/3 PLATO CUADRADO LLANO ORO;07.11.2017;0;6
10040;S/3 PLATO CUADRADO LLANO ORO;11.11.2017;0;6
10040;S/3 PLATO CUADRADO LLANO ORO;14.11.2017;0;12
10040;S/3 PLATO CUADRADO LLANO ORO;20.11.2017;0;8
10040;S/3 PLATO CUADRADO LLANO ORO;24.11.2017;0;8
10040;S/3 PLATO CUADRADO LLANO ORO;29.11.2017;0;4
10040;S/3 PLATO CUADRADO LLANO ORO;01.12.2017;0;12
10040;S/3 PLATO CUADRADO LLANO ORO;02.12.2017;0;4
10040;S/3 PLATO CUADRADO LLANO ORO;03.12.2017;0;6
10040;S/3 PLATO CUADRADO LLANO ORO;06.12.2017;0;2
10040;S/3 PLATO CUADRADO LLANO ORO;09.12.2017;0;6
10040;S/3 PLATO CUADRADO LLANO ORO;12.12.2017;0;12
10040;S/3 PLATO CUADRADO LLANO ORO;14.12.2017;0;24
10040;S/3 PLATO CUADRADO LLANO ORO;15.12.2017;0;12
10040;S/3 PLATO CUADRADO LLANO ORO;16.12.2017;0;6
10040;S/3 PLATO CUADRADO LLANO ORO;17.12.2017;0;36
10040;S/3 PLATO CUADRADO LLANO ORO;18.12.2017;0;8
10040;S/3 PLATO CUADRADO LLANO ORO;19.12.2017;0;16
10040;S/3 PLATO CUADRADO LLANO ORO;20.12.2017;0;12
10040;S/3 PLATO CUADRADO LLANO ORO;21.12.2017;0;4
10040;S/3 PLATO CUADRADO LLANO ORO;22.12.2017;0;6
10040;S/3 PLATO CUADRADO LLANO ORO;23.12.2017;0;12
10040;S/3 PLATO CUADRADO LLANO ORO;24.12.2017;0;6
10040;S/3 PLATO CUADRADO LLANO ORO;25.12.2017;0;4
10040;S/3 PLATO CUADRADO LLANO ORO;26.12.2017;0;20
10040;S/3 PLATO CUADRADO LLANO ORO;27.12.2017;0;24
10040;S/3 PLATO CUADRADO LLANO ORO;28.12.2017;0;22
10040;S/3 PLATO CUADRADO LLANO ORO;29.12.2017;0;4
10040;S/3 PLATO CUADRADO LLANO ORO;31.05.2018;0;6
10040;S/3 PLATO CUADRADO LLANO ORO;26.08.2018;0;6
10040;S/3 PLATO CUADRADO LLANO ORO;23.09.2018;0;6
10040;S/3 PLATO CUADRADO LLANO ORO;05.11.2018;0;6
10040;S/3 PLATO CUADRADO LLANO ORO;14.11.2018;0;10
10040;S/3 PLATO CUADRADO LLANO ORO;15.11.2018;0;2
10040;S/3 PLATO CUADRADO LLANO ORO;16.11.2018;0;6
10040;S/3 PLATO CUADRADO LLANO ORO;21.11.2018;0;6
10040;S/3 PLATO CUADRADO LLANO ORO;25.11.2018;0;18
10040;S/3 PLATO CUADRADO LLANO ORO;28.11.2018;0;2
10040;S/3 PLATO CUADRADO LLANO ORO;02.12.2018;0;4
10040;S/3 PLATO CUADRADO LLANO ORO;07.12.2018;0;6
10040;S/3 PLATO CUADRADO LLANO ORO;12.12.2018;0;6
10040;S/3 PLATO CUADRADO LLANO ORO;13.12.2018;0;8
10040;S/3 PLATO CUADRADO LLANO ORO;14.12.2018;0;10
10040;S/3 PLATO CUADRADO LLANO ORO;15.12.2018;0;10
10040;S/3 PLATO CUADRADO LLANO ORO;16.12.2018;0;4
10040;S/3 PLATO CUADRADO LLANO ORO;17.12.2018;0;22
10040;S/3 PLATO CUADRADO LLANO ORO;18.12.2018;0;20
10040;S/3 PLATO CUADRADO LLANO ORO;20.12.2018;0;18
10040;S/3 PLATO CUADRADO LLANO ORO;21.12.2018;0;8
10040;S/3 PLATO CUADRADO LLANO ORO;23.12.2018;0;14
10040;S/3 PLATO CUADRADO LLANO ORO;24.12.2018;0;6
10040;S/3 PLATO CUADRADO LLANO ORO;26.12.2018;0;14
10040;S/3 PLATO CUADRADO LLANO ORO;27.12.2018;0;6
10040;S/3 PLATO CUADRADO LLANO ORO;28.12.2018;0;2
10040;S/3 PLATO CUADRADO LLANO ORO;12.02.2019;0;6
10042;S/2 BANDEJA RECTANGULAR ORO;14.10.2017;0;4
10042;S/2 BANDEJA RECTANGULAR ORO;31.10.2017;0;3
10042;S/2 BANDEJA RECTANGULAR ORO;05.11.2017;0;7
10042;S/2 BANDEJA RECTANGULAR ORO;07.11.2017;0;3
10042;S/2 BANDEJA RECTANGULAR ORO;11.11.2017;0;3
10042;S/2 BANDEJA RECTANGULAR ORO;14.11.2017;0;6
10042;S/2 BANDEJA RECTANGULAR ORO;20.11.2017;0;4
10042;S/2 BANDEJA RECTANGULAR ORO;24.11.2017;0;4
10042;S/2 BANDEJA RECTANGULAR ORO;29.11.2017;0;2
10042;S/2 BANDEJA RECTANGULAR ORO;01.12.2017;0;6
10042;S/2 BANDEJA RECTANGULAR ORO;02.12.2017;0;2
10042;S/2 BANDEJA RECTANGULAR ORO;03.12.2017;0;3
10042;S/2 BANDEJA RECTANGULAR ORO;06.12.2017;0;1
10042;S/2 BANDEJA RECTANGULAR ORO;09.12.2017;0;3
10042;S/2 BANDEJA RECTANGULAR ORO;12.12.2017;0;6
10042;S/2 BANDEJA RECTANGULAR ORO;14.12.2017;0;12
10042;S/2 BANDEJA RECTANGULAR ORO;15.12.2017;0;6
10042;S/2 BANDEJA RECTANGULAR ORO;16.12.2017;0;3
10042;S/2 BANDEJA RECTANGULAR ORO;17.12.2017;0;18
10042;S/2 BANDEJA RECTANGULAR ORO;18.12.2017;0;4
10042;S/2 BANDEJA RECTANGULAR ORO;19.12.2017;0;8
10042;S/2 BANDEJA RECTANGULAR ORO;20.12.2017;0;6
10042;S/2 BANDEJA RECTANGULAR ORO;21.12.2017;0;2
10042;S/2 BANDEJA RECTANGULAR ORO;22.12.2017;0;3
10042;S/2 BANDEJA RECTANGULAR ORO;23.12.2017;0;6
10042;S/2 BANDEJA RECTANGULAR ORO;24.12.2017;0;3
10042;S/2 BANDEJA RECTANGULAR ORO;25.12.2017;0;2
10042;S/2 BANDEJA RECTANGULAR ORO;26.12.2017;0;10
10042;S/2 BANDEJA RECTANGULAR ORO;27.12.2017;0;12
10042;S/2 BANDEJA RECTANGULAR ORO;28.12.2017;0;11
10042;S/2 BANDEJA RECTANGULAR ORO;29.12.2017;0;2
10042;S/2 BANDEJA RECTANGULAR ORO;31.05.2018;0;3
10042;S/2 BANDEJA RECTANGULAR ORO;26.08.2018;0;3
10042;S/2 BANDEJA RECTANGULAR ORO;23.09.2018;0;3
10042;S/2 BANDEJA RECTANGULAR ORO;05.11.2018;0;3
10042;S/2 BANDEJA RECTANGULAR ORO;14.11.2018;0;5
10042;S/2 BANDEJA RECTANGULAR ORO;15.11.2018;0;1
10042;S/2 BANDEJA RECTANGULAR ORO;16.11.2018;0;3
10042;S/2 BANDEJA RECTANGULAR ORO;21.11.2018;0;3
10042;S/2 BANDEJA RECTANGULAR ORO;25.11.2018;0;9
10042;S/2 BANDEJA RECTANGULAR ORO;28.11.2018;0;1
10042;S/2 BANDEJA RECTANGULAR ORO;02.12.2018;0;2
10042;S/2 BANDEJA RECTANGULAR ORO;07.12.2018;0;3
10042;S/2 BANDEJA RECTANGULAR ORO;12.12.2018;0;3
10042;S/2 BANDEJA RECTANGULAR ORO;13.12.2018;0;4
10042;S/2 BANDEJA RECTANGULAR ORO;14.12.2018;0;5
10042;S/2 BANDEJA RECTANGULAR ORO;15.12.2018;0;5
10042;S/2 BANDEJA RECTANGULAR ORO;16.12.2018;0;2
10042;S/2 BANDEJA RECTANGULAR ORO;17.12.2018;0;11
10042;S/2 BANDEJA RECTANGULAR ORO;18.12.2018;0;10
10042;S/2 BANDEJA RECTANGULAR ORO;20.12.2018;0;9
10042;S/2 BANDEJA RECTANGULAR ORO;21.12.2018;0;4
10042;S/2 BANDEJA RECTANGULAR ORO;23.12.2018;0;7
10042;S/2 BANDEJA RECTANGULAR ORO;24.12.2018;0;3
10042;S/2 BANDEJA RECTANGULAR ORO;26.12.2018;0;7
10042;S/2 BANDEJA RECTANGULAR ORO;27.12.2018;0;3
10042;S/2 BANDEJA RECTANGULAR ORO;28.12.2018;0;1
10042;S/2 BANDEJA RECTANGULAR ORO;12.02.2019;0;3
10048;S/3 PLATO CUADRADO LLANO PLATA;04.11.2017;0;6
10048;S/3 PLATO CUADRADO LLANO PLATA;08.11.2017;0;6
10048;S/3 PLATO CUADRADO LLANO PLATA;10.11.2017;0;6
10048;S/3 PLATO CUADRADO LLANO PLATA;15.11.2017;0;6
10048;S/3 PLATO CUADRADO LLANO PLATA;20.11.2017;0;6
10048;S/3 PLATO CUADRADO LLANO PLATA;22.11.2017;0;6
10048;S/3 PLATO CUADRADO LLANO PLATA;23.11.2017;0;6
10048;S/3 PLATO CUADRADO LLANO PLATA;24.11.2017;0;4
10048;S/3 PLATO CUADRADO LLANO PLATA;08.12.2017;0;6
10048;S/3 PLATO CUADRADO LLANO PLATA;09.12.2017;0;6
10048;S/3 PLATO CUADRADO LLANO PLATA;10.12.2017;0;10
10048;S/3 PLATO CUADRADO LLANO PLATA;11.12.2017;0;12
10048;S/3 PLATO CUADRADO LLANO PLATA;14.12.2017;0;30
10048;S/3 PLATO CUADRADO LLANO PLATA;15.12.2017;0;22
10048;S/3 PLATO CUADRADO LLANO PLATA;17.12.2017;0;14
10048;S/3 PLATO CUADRADO LLANO PLATA;18.12.2017;0;8
10048;S/3 PLATO CUADRADO LLANO PLATA;19.12.2017;0;16
10048;S/3 PLATO CUADRADO LLANO PLATA;20.12.2017;0;14
10048;S/3 PLATO CUADRADO LLANO PLATA;21.12.2017;0;6
10048;S/3 PLATO CUADRADO LLANO PLATA;22.12.2017;0;6
10048;S/3 PLATO CUADRADO LLANO PLATA;26.12.2017;0;6
10048;S/3 PLATO CUADRADO LLANO PLATA;27.12.2017;0;6
10048;S/3 PLATO CUADRADO LLANO PLATA;28.12.2017;0;6
10048;S/3 PLATO CUADRADO LLANO PLATA;29.12.2017;0;4
10048;S/3 PLATO CUADRADO LLANO PLATA;21.03.2018;0;12
10048;S/3 PLATO CUADRADO LLANO PLATA;13.11.2018;0;24
10048;S/3 PLATO CUADRADO LLANO PLATA;23.11.2018;0;14
10048;S/3 PLATO CUADRADO LLANO PLATA;25.11.2018;0;8
10048;S/3 PLATO CUADRADO LLANO PLATA;27.11.2018;0;6
10048;S/3 PLATO CUADRADO LLANO PLATA;29.11.2018;0;4
10048;S/3 PLATO CUADRADO LLANO PLATA;05.12.2018;0;8
10048;S/3 PLATO CUADRADO LLANO PLATA;09.12.2018;0;4
10048;S/3 PLATO CUADRADO LLANO PLATA;11.12.2018;0;28
10048;S/3 PLATO CUADRADO LLANO PLATA;12.12.2018;0;38
10048;S/3 PLATO CUADRADO LLANO PLATA;13.12.2018;0;12
10048;S/3 PLATO CUADRADO LLANO PLATA;14.12.2018;0;22
10048;S/3 PLATO CUADRADO LLANO PLATA;15.12.2018;0;26
10048;S/3 PLATO CUADRADO LLANO PLATA;16.12.2018;0;4
10048;S/3 PLATO CUADRADO LLANO PLATA;17.12.2018;0;6
10048;S/3 PLATO CUADRADO LLANO PLATA;18.12.2018;0;6
10048;S/3 PLATO CUADRADO LLANO PLATA;19.12.2018;0;6
10048;S/3 PLATO CUADRADO LLANO PLATA;20.12.2018;0;16
10048;S/3 PLATO CUADRADO LLANO PLATA;22.12.2018;0;12
10048;S/3 PLATO CUADRADO LLANO PLATA;25.12.2018;0;6
10048;S/3 PLATO CUADRADO LLANO PLATA;26.12.2018;0;2
10048;S/3 PLATO CUADRADO LLANO PLATA;27.12.2018;0;6
10048;S/3 PLATO CUADRADO LLANO PLATA;02.01.2019;0;12
10048;S/3 PLATO CUADRADO LLANO PLATA;31.03.2019;0;6
10050;S/2 BANDEJA RECTANGULAR PLATA;04.11.2017;0;3
10050;S/2 BANDEJA RECTANGULAR PLATA;08.11.2017;0;3
10050;S/2 BANDEJA RECTANGULAR PLATA;10.11.2017;0;3
10050;S/2 BANDEJA RECTANGULAR PLATA;15.11.2017;0;3
10050;S/2 BANDEJA RECTANGULAR PLATA;20.11.2017;0;3
10050;S/2 BANDEJA RECTANGULAR PLATA;22.11.2017;0;3
10050;S/2 BANDEJA RECTANGULAR PLATA;23.11.2017;0;3
10050;S/2 BANDEJA RECTANGULAR PLATA;24.11.2017;0;2
10050;S/2 BANDEJA RECTANGULAR PLATA;08.12.2017;0;3
10050;S/2 BANDEJA RECTANGULAR PLATA;09.12.2017;0;3
10050;S/2 BANDEJA RECTANGULAR PLATA;10.12.2017;0;5
10050;S/2 BANDEJA RECTANGULAR PLATA;11.12.2017;0;6
10050;S/2 BANDEJA RECTANGULAR PLATA;14.12.2017;0;15
10050;S/2 BANDEJA RECTANGULAR PLATA;15.12.2017;0;11
10050;S/2 BANDEJA RECTANGULAR PLATA;17.12.2017;0;7
10050;S/2 BANDEJA RECTANGULAR PLATA;18.12.2017;0;4
10050;S/2 BANDEJA RECTANGULAR PLATA;19.12.2017;0;8
10050;S/2 BANDEJA RECTANGULAR PLATA;20.12.2017;0;7
10050;S/2 BANDEJA RECTANGULAR PLATA;21.12.2017;0;3
10050;S/2 BANDEJA RECTANGULAR PLATA;22.12.2017;0;3
10050;S/2 BANDEJA RECTANGULAR PLATA;26.12.2017;0;3
10050;S/2 BANDEJA RECTANGULAR PLATA;27.12.2017;0;3
10050;S/2 BANDEJA RECTANGULAR PLATA;28.12.2017;0;3
10050;S/2 BANDEJA RECTANGULAR PLATA;29.12.2017;0;2
10050;S/2 BANDEJA RECTANGULAR PLATA;21.03.2018;0;6
10050;S/2 BANDEJA RECTANGULAR PLATA;13.11.2018;0;12
10050;S/2 BANDEJA RECTANGULAR PLATA;23.11.2018;0;7
10050;S/2 BANDEJA RECTANGULAR PLATA;25.11.2018;0;4
10050;S/2 BANDEJA RECTANGULAR PLATA;27.11.2018;0;3
10050;S/2 BANDEJA RECTANGULAR PLATA;29.11.2018;0;2
10050;S/2 BANDEJA RECTANGULAR PLATA;05.12.2018;0;4
10050;S/2 BANDEJA RECTANGULAR PLATA;09.12.2018;0;2
10050;S/2 BANDEJA RECTANGULAR PLATA;11.12.2018;0;14
10050;S/2 BANDEJA RECTANGULAR PLATA;12.12.2018;0;19
10050;S/2 BANDEJA RECTANGULAR PLATA;13.12.2018;0;6
10050;S/2 BANDEJA RECTANGULAR PLATA;14.12.2018;0;11
10050;S/2 BANDEJA RECTANGULAR PLATA;15.12.2018;0;13
10050;S/2 BANDEJA RECTANGULAR PLATA;16.12.2018;0;2
10050;S/2 BANDEJA RECTANGULAR PLATA;17.12.2018;0;3
10050;S/2 BANDEJA RECTANGULAR PLATA;18.12.2018;0;3
10050;S/2 BANDEJA RECTANGULAR PLATA;19.12.2018;0;3
10050;S/2 BANDEJA RECTANGULAR PLATA;20.12.2018;0;8
10050;S/2 BANDEJA RECTANGULAR PLATA;22.12.2018;0;6
10050;S/2 BANDEJA RECTANGULAR PLATA;25.12.2018;0;3
10050;S/2 BANDEJA RECTANGULAR PLATA;26.12.2018;0;1
10050;S/2 BANDEJA RECTANGULAR PLATA;27.12.2018;0;3
10050;S/2 BANDEJA RECTANGULAR PLATA;02.01.2019;0;6
10050;S/2 BANDEJA RECTANGULAR PLATA;31.03.2019;0;3
10052;S/10 CUCHARA GRANDE PLATA;04.11.2017;0;2
10052;S/10 CUCHARA GRANDE PLATA;08.11.2017;0;2
10052;S/10 CUCHARA GRANDE PLATA;10.11.2017;0;2
10052;S/10 CUCHARA GRANDE PLATA;15.11.2017;0;2
10052;S/10 CUCHARA GRANDE PLATA;20.11.2017;0;2
10052;S/10 CUCHARA GRANDE PLATA;22.11.2017;0;2
10052;S/10 CUCHARA GRANDE PLATA;23.11.2017;0;2
10052;S/10 CUCHARA GRANDE PLATA;24.11.2017;0;2
10052;S/10 CUCHARA GRANDE PLATA;08.12.2017;0;2
10052;S/10 CUCHARA GRANDE PLATA;09.12.2017;0;2
10052;S/10 CUCHARA GRANDE PLATA;10.12.2017;0;4
10052;S/10 CUCHARA GRANDE PLATA;11.12.2017;0;4
10052;S/10 CUCHARA GRANDE PLATA;14.12.2017;0;10
10052;S/10 CUCHARA GRANDE PLATA;15.12.2017;0;8
10052;S/10 CUCHARA GRANDE PLATA;17.12.2017;0;4
10052;S/10 CUCHARA GRANDE PLATA;18.12.2017;0;3
10052;S/10 CUCHARA GRANDE PLATA;19.12.2017;0;4
10052;S/10 CUCHARA GRANDE PLATA;20.12.2017;0;4
10052;S/10 CUCHARA GRANDE PLATA;21.12.2017;0;2
10052;S/10 CUCHARA GRANDE PLATA;22.12.2017;0;2
10052;S/10 CUCHARA GRANDE PLATA;26.12.2017;0;2
10052;S/10 CUCHARA GRANDE PLATA;27.12.2017;0;2
10052;S/10 CUCHARA GRANDE PLATA;28.12.2017;0;2
10052;S/10 CUCHARA GRANDE PLATA;21.03.2018;0;4
10052;S/10 CUCHARA GRANDE PLATA;13.11.2018;0;8
10052;S/10 CUCHARA GRANDE PLATA;23.11.2018;0;6
10052;S/10 CUCHARA GRANDE PLATA;25.11.2018;0;3
10052;S/10 CUCHARA GRANDE PLATA;27.11.2018;0;2
10052;S/10 CUCHARA GRANDE PLATA;29.11.2018;0;2
10052;S/10 CUCHARA GRANDE PLATA;05.12.2018;0;4
10052;S/10 CUCHARA GRANDE PLATA;09.12.2018;0;2
10052;S/10 CUCHARA GRANDE PLATA;11.12.2018;0;10
10052;S/10 CUCHARA GRANDE PLATA;12.12.2018;0;13
10052;S/10 CUCHARA GRANDE PLATA;13.12.2018;0;4
10052;S/10 CUCHARA GRANDE PLATA;14.12.2018;0;8
10052;S/10 CUCHARA GRANDE PLATA;15.12.2018;0;6
10052;S/10 CUCHARA GRANDE PLATA;16.12.2018;0;2
10052;S/10 CUCHARA GRANDE PLATA;17.12.2018;0;2
10052;S/10 CUCHARA GRANDE PLATA;18.12.2018;0;2
10052;S/10 CUCHARA GRANDE PLATA;19.12.2018;0;2
10052;S/10 CUCHARA GRANDE PLATA;20.12.2018;0;4
10052;S/10 CUCHARA GRANDE PLATA;22.12.2018;0;4
10052;S/10 CUCHARA GRANDE PLATA;25.12.2018;0;2
10052;S/10 CUCHARA GRANDE PLATA;26.12.2018;0;1
10052;S/10 CUCHARA GRANDE PLATA;27.12.2018;0;2
10052;S/10 CUCHARA GRANDE PLATA;02.01.2019;0;3
10052;S/10 CUCHARA GRANDE PLATA;31.03.2019;0;2
10054;S/10 CUCHILLO GRANDE PLATA;04.11.2017;0;2
10054;S/10 CUCHILLO GRANDE PLATA;08.11.2017;0;2
10054;S/10 CUCHILLO GRANDE PLATA;10.11.2017;0;2
10054;S/10 CUCHILLO GRANDE PLATA;15.11.2017;0;2
10054;S/10 CUCHILLO GRANDE PLATA;20.11.2017;0;2
10054;S/10 CUCHILLO GRANDE PLATA;22.11.2017;0;2
10054;S/10 CUCHILLO GRANDE PLATA;23.11.2017;0;2
10054;S/10 CUCHILLO GRANDE PLATA;24.11.2017;0;2
10054;S/10 CUCHILLO GRANDE PLATA;08.12.2017;0;2
10054;S/10 CUCHILLO GRANDE PLATA;09.12.2017;0;2
10054;S/10 CUCHILLO GRANDE PLATA;10.12.2017;0;4
10054;S/10 CUCHILLO GRANDE PLATA;11.12.2017;0;4
10054;S/10 CUCHILLO GRANDE PLATA;14.12.2017;0;10
10054;S/10 CUCHILLO GRANDE PLATA;15.12.2017;0;10
10054;S/10 CUCHILLO GRANDE PLATA;17.12.2017;0;6
10054;S/10 CUCHILLO GRANDE PLATA;18.12.2017;0;3
10054;S/10 CUCHILLO GRANDE PLATA;19.12.2017;0;6
10054;S/10 CUCHILLO GRANDE PLATA;20.12.2017;0;6
10054;S/10 CUCHILLO GRANDE PLATA;21.12.2017;0;2
10054;S/10 CUCHILLO GRANDE PLATA;22.12.2017;0;2
10054;S/10 CUCHILLO GRANDE PLATA;26.12.2017;0;4
10054;S/10 CUCHILLO GRANDE PLATA;27.12.2017;0;2
10054;S/10 CUCHILLO GRANDE PLATA;28.12.2017;0;2
10054;S/10 CUCHILLO GRANDE PLATA;29.12.2017;0;4
10054;S/10 CUCHILLO GRANDE PLATA;21.03.2018;0;4
10054;S/10 CUCHILLO GRANDE PLATA;13.11.2018;0;8
10054;S/10 CUCHILLO GRANDE PLATA;23.11.2018;0;6
10054;S/10 CUCHILLO GRANDE PLATA;25.11.2018;0;3
10054;S/10 CUCHILLO GRANDE PLATA;27.11.2018;0;2
10054;S/10 CUCHILLO GRANDE PLATA;29.11.2018;0;2
10054;S/10 CUCHILLO GRANDE PLATA;05.12.2018;0;4
10054;S/10 CUCHILLO GRANDE PLATA;09.12.2018;0;2
10054;S/10 CUCHILLO GRANDE PLATA;11.12.2018;0;10
10054;S/10 CUCHILLO GRANDE PLATA;12.12.2018;0;13
10054;S/10 CUCHILLO GRANDE PLATA;13.12.2018;0;4
10054;S/10 CUCHILLO GRANDE PLATA;14.12.2018;0;8
10054;S/10 CUCHILLO GRANDE PLATA;15.12.2018;0;9
10054;S/10 CUCHILLO GRANDE PLATA;16.12.2018;0;2
10054;S/10 CUCHILLO GRANDE PLATA;17.12.2018;0;2
